,song_id,song_name,lyrics,vagalume_song_url,vagalume_song_id
47,47,Toda Forma De Amor,"Eu não pedi pra nascer|Eu não nasci pra perder|Nem vou sobrar de vítima das circunstâncias|Eu tô plugado na vida|Eu tô curando a ferida|Às vezes eu me sinto uma mola encolhida|Você é bem como eu|Conhece o que é ser assim|Só que dessa história ninguém sabe o fim|Você não leva pra casa|E só traz o que quer|Eu sou teu homem, você é minha mulher|E a gente vive junto|E a gente se dá bem|Não desejamos mal a quase ninguém|E a gente vai à luta|E conhece a dor|Consideramos justa toda forma de amor",https://www.vagalume.com.br/lulu-santos/toda-forma-de-amor.html,3ade68b4g7696eda3
48,48,Desabafo,"[Introdução]|Deixa,deixa,deixa|Eu dizer o que penso dessa vida|Preciso demais desabafar|[D2]|Segura!!!|[Introdução]|Deixa, deixa, deixa|Eu dizer o que penso dessa vida|Preciso demais desabafar|Eu já falei que tenho algo a dizer, e disse|Que falador passa mal, e você me disse|Que cada um vai colher o que plantou|Porque raiz sem alma, como o Flip falou, é triste|A minha busca é na batida perfeita|Sei que nem tudo tá certo, mas com calma se ajeita|Por um mundo melhor eu mantenho minha fé|Menos desigualdade, menos tiro no pé|Andam dizendo que o bem vence o mal|Por aqui vou torcendo pra chegar no final|É, quanto mais fé, mais religião|A mão que mata, reza, reza ou mata em vão|Me contam coisas como se fossem corpos,|Ou realmente são corpos todas aquelas coisas?|Deixa pra lá eu devo ta viajando|Enquanto eu falo besteira nego vai se matando|Então|[refrão]|Deixa, deixa, deixa|Eu dizer o que penso dessa vida|Preciso demais desabafar|Deixa, deixa, deixa|Eu dizer o que penso dessa vida|Preciso demais desabafar|Ok, então vamos lá, diz|Tu quer a paz, eu quero também,|Mas o estado não tem direito de matar ninguém|Aqui não tem pena morte mas segue o pensamento|O desejo de matar de um Capitão Nascimento|Que sem treinamento se mostra incompetente|O cidadão por outro lado se diz impotente, mas|A impotência não é uma escolha também|De assumir a própria responsabilidade|Hein??|Que você tem em mente? Se é que tem algo em mente|Porque a bala vai acabar ricocheteando na gente|Grandes planos, paparazzo demais|O que vale é o que você tem, e não o que você faz|Celebridade é artista, artista que não faz arte|Lava mão como Pilatos achando que já fez sua parte|Deixa pra lá, eu continuo viajando|Enquanto eu falo besteira nego vai, vai|Então, deixa...|[refrão]|Deixa, deixa, deixa|Eu dizer o que penso dessa vida|Preciso demais desabafar|Deixa, deixa, deixa|Eu dizer o que penso dessa vida|Preciso demais desabafar",https://www.vagalume.com.br/marcelo-d2/desabafo.html,3ade68b8g438b7fa3
49,49,Infiel,"Isso não é uma disputa|eu não quero te provocar|Descobri faz um ano e tô te procurando pra dizer|Hoje a farsa vai acabar|Hoje não tem hora de ir embora|Hoje ele vai ficar|No momento deve estar feliz|E achando que ganhou|Não perdi nada, acabei de me livrar|Com certeza ele vai atrás|Mas com outra intenção|Tá sem casa, sem rumo|E você é a única opção|E agora será que aguenta|A barra sozinha|Se sabia de tudo|Se vira a culpa não é minha|O seu prêmio que não vale nada|Estou te entregando|Pus as malas lá fora e ele ainda saiu chorando|Essa competição por amor só serviu pra me machucar|Tá na sua mão|Você agora vai cuidar, de um traidor|Me faça esse favor|Iêê|Infiel|Eu quero ver você morar num motel|Estou te expulsando do meu coração|Assuma as consequências dessa traição|Iêêê|Infiel|Agora ela vai fazer o meu papel|Daqui um tempo você vai se acostumar|E ai vai ser a ela quem vai enganar|Você não vai mudar|aaaa|O seu prêmio que não vale nada|Estou te entregando|Pus as malas lá fora e ele ainda saiu chorando|Essa competição por amor só serviu pra me machucar|Tá na sua mão|Você agora vai cuidar, de um traidor|Me faça esse favor|Iêê|Infiel|Eu quero ver você morar num motel|Estou te expulsando do meu coração|Assuma as consequências dessa traição|Iêêê|Infiel|Agora ela vai fazer o meu papel|Daqui um tempo você vai se acostumar|E ai vai ser a ela quem vai enganar",https://www.vagalume.com.br/marilia-mendonca/infiel.html,3ade68b8g686780b3
50,50,Quero Ser Feliz Também,"Cresça, independente do que aconteça|Eu não quero que você  esqueça|Que eu gosto muito de você.|Chego, e sinto o gosto do teu beijo|É muito mais do que desejo|E da vontade de ficar, teu olhar|É forte como a água do mar|Vem me dar, novo sentido para viver encantar à noite|Quero ser feliz também, navegar nas águas do teu mar|Desejar para tudo que vem flores brancas, paz e Iemanjá|Cresça, independente do que aconteça|Eu não quero que você esqueça|Que eu gosto muito de você|Chego, e sinto o gosto do teu beijo|É muito mais do que desejo|E da vontade de ficar, seu olhar|É forte como a água do mar|Vem me dar, novo sentido para viver encantar à noite|Quero ser feliz também, navegar nas águas do teu mar|Desejar para tudo que vem flores brancas, paz e Iemanjá  (2x)",https://www.vagalume.com.br/natiruts/quero-ser-feliz-tambem.html,3ade68b7g0eac4ea3
51,51,Aonde Quer Que Eu Vá,Olhos fechados|Pra te encontrar|Não estou ao seu lado|Mas posso sonhar|Aonde quer que eu vá|Levo você no olhar|Aonde quer que eu vá|Aonde quer que eu vá|Não sei bem certo|Se é só ilusão|Se é você já perto|Se é intuição|Aonde quer que eu vá|Levo você no olhar|Aonde quer que eu vá|Aonde quer que eu vá|Longe daqui|Longe de tudo|Meus sonhos vão te buscar|Volta pra mim|Vem pro meu mundo|Eu sempre vou te esperar|Não sei bem certo|Se é só ilusão|Se é você já perto|Se é intuição|Aonde quer que eu vá|Levo você no olhar|Aonde quer que eu vá|Aonde quer que eu vá|CHORUS|Longe daqui|Longe de tudo|Meus sonhos vão te buscar|Volta pra mim|Vem pro meu mundo|Eu sempre vou te esperar,https://www.vagalume.com.br/paralamas-do-sucesso/aonde-quer-que-eu-va.html,3ade68b6ge11eeda3
52,52,Meu Erro,"Eu quis dizer|Você não quis escutar|Agora não peça|Não me faça promessas|Eu não quero te ver|Nem quero acreditar|Que vai ser diferente|Que tudo mudou|Você diz não saber|O que houve de errado|E o meu erro foi crer que estar ao seu lado, bastaria|Ah meu Deus era tudo o que eu queria|Eu dizia o seu nome|Não, me abandone|Mesmo querendo eu não vou me enganar|Eu conheço os seus passos|Eu vejo os seus erros|Não há nada de novo|Ainda somos iguais|Então não me chame|Não olhe pra trás|Você diz não saber|O que houve de errado|E o meu erro foi crer que estar ao seu lado, bastaria|Ah meu Deus era tudo o que eu queria|Eu dizia o seu nome|Não, me abandone jamais|Mesmo querendo eu não vou me enganar|Eu conheço os seus passos|Eu vejo os seus erros|Não há nada de novo|Ainda somos iguais|Então não me chame|Não olhe pra trás|Você diz não saber|O que houve de errado|E o meu erro foi crer que estar ao seu lado, bastaria|Ah meu Deus era tudo o que eu queria|Eu dizia o seu nome|Não, me abandone jamais|Não, me abandone jamais|Não, me abandone jamais|Ooh, não me abandone jamais ...",https://www.vagalume.com.br/paralamas-do-sucesso/meu-erro-letras.html,3ade68b7gf7055ea3
53,53,Cheia de Manias,"Cheia de manias|Toda dengosa|Menina bonita|Sabe que é gostosa|Com esse seu jeito|Faz o que quer de mim|Domina o meu coração|Eu fico sem saber o que fazer|Quero te deixar|Você não quer, não quer|Então me ajude a segurar|Essa barra que é gostar de você|Então me ajude a segurar|Essa barra que é gostar de você, êh|Didididiê|Didididiê ê ê|Didididiê|Se estou na sua casa quero ir pro cinema|Você não gosta|Um motelzinho você fecha a porta|Então me ajude a segurar|Essa barra que é gostar de você|Então me ajude a segurar|Essa barra que é gostar de você, êh|Didididiê|Didididiê ê ê|Didididiê",https://www.vagalume.com.br/raca-negra/cheia-de-manias.html,3ade68b6g3429fda3
54,54,Metamorfose Ambulante,Eu prefiro ser|Essa metamorfose ambulante|Eu prefiro ser|Essa metamorfose ambulante|Do que ter aquela velha opinião formada sobre tudo|Do que ter aquela velha opinião formada sobre tudo|Eu quero dizer|Agora o oposto do que eu disse antes|Eu prefiro ser|Essa metamorfose ambulante|Do que ter aquela velha opinião formada sobre tudo|Do que ter aquela velha opinião formada sobre tudo|Sobre o que é o amor|Sobre o que eu nem sei quem sou|Se hoje eu sou estrela|Amanhã já se apagou|Se hoje eu te odeio|Amanhã lhe tenho amor|Lhe tenho amor|Lhe tenho horror|Lhe faço amor|Eu sou um ator|É chato chegar|A um objetivo num instante|Eu quero viver|Nessa metamorfose ambulante|Do que ter aquela velha opinião formada sobre tudo|Do que ter aquela velha opinião formada sobre tudo|Sobre o que é o amor|Sobre o que eu nem sei quem sou|Se hoje eu sou estrela|Amanhã já se apagou|Se hoje eu te odeio|Amanhã lhe tenho amor|Lhe tenho amor|Lhe tenho horror|Lhe faço amor|Eu sou um ator|Eu vou desdizer|Aquilo tudo que eu lhe disse antes|Eu prefiro ser|Essa metamorfose ambulante|Do que ter aquela velha opinião formada sobre tudo|Do que ter aquela velha opinião formada sobre tudo|Do que ter aquela velha opinião formada sobre tudo|Do que ter aquela velha velha velha velha velha|Opinião formada sobre tudo|Do que ter aquela velha opinião formada sobre tudo,https://www.vagalume.com.br/raul-seixas/metamorfose-albulante.html,3ade68b6g8392fda3
55,55,Agora Só Falta Você,"Um belo dia resolvi mudar|E fazer tudo o que eu queria fazer|Me libertei daquela vida vulgar|Que eu levava estando junto a você|E em tudo que eu faço|Existe um porquê|Eu sei que eu nasci|Eu sei que eu nasci pra saber|E fui andando sem pensar em voltar|E sem ligar pro que me aconteceu|Um belo dia vou lhe telefonar|Pra lhe dizer que aquele sonho cresceu|No ar que eu respiro, uu|Eu sinto prazer|De ser quem eu sou|De estar onde estou|Agora só falta você, iê, iê|Agora só falta você, aaa...|Agora só falta você, iê, iê|Agora só falta você, au!|E fui andando sem pensar em voltar|E sem ligar pro que me aconteceu|Um belo dia vou lhe telefonar|Pra lhe dizer que aquele sonho cresceu|No ar que eu respiro, uu|Eu sinto prazer|De ser quem eu sou|De estar onde estou|Agora só falta você, iê, iê|Agora só falta você, aaa...|Agora só falta você, iê, iê",https://www.vagalume.com.br/rita-lee/agora-so-falta-voce.html,3ade68b6gae92fda3
56,56,Ovelha Negra,"Levava uma vida sossegada|Gostava de sombra|E água fresca|Meu Deus!|Quanto tempo eu passei|Sem saber!|Uh! Uh!...|Foi quando meu pai|Me disse:|""Filha, você é a Ovelha Negra|Da família""|Agora é hora de você assumir|Uh! Uh! E sumir!...|Baby Baby|Não adianta chamar|Quando alguém está perdido|Procurando se encontrar|Baby Baby|Não vale a pena esperar|Oh! Não!|Tire isso da cabeça|Ponha o resto no lugar|Ah! Ah! Ah! Ah!|Tchu! Tchu! Tchu! Tchu!|Não!|Oh! Oh! Ah!|Tchu! Tchu! Ah! Ah!...|Levava uma vida sossegada|Gostava de sombra|E água fresca|Meu Deus!|Quanto tempo eu passei|Sem saber!|Han!! Han!...|Foi quando meu pai|Me disse:|""Filha, você é a Ovelha Negra|Da família""|Agora é hora de você assumir|Uh! Uh! E sumir!...|Baby Baby|Não adianta chamar|Quando alguém está perdido|Procurando se encontrar|Baby Baby|Não vale a pena esperar|Oh! Não!|Tire isso da cabeça|Ponha o resto no lugar|Ah! Ah! Ah! Ah!|Tchu! Tchu! Tchu! Tchu!|Não!|(Ovelha Negra da Família!)|Tchu! Tchu! Tchu!|Não! Vai sumir!...",https://www.vagalume.com.br/rita-lee/ovelha-negra.html,3ade68b6gff92fda3
57,57,Whisky a Go-Go,"Foi numa festa, gelo e cuba-libre|E, na vitrola, ""Whisky a Go-Go""|À meia luz, o som do Johnny Rivers|Aquele tempo que você sonhou|Senti na pele a tua energia|Quando peguei de leve a tua mão|A noite inteira passa num segundo|O tempo voa mais do que a canção|Quase no fim da festa|Num beijo, então, você se rendeu|Na minha fantasia|O mundo era você e eu|Eu perguntava ""Do You Wanna Dance""?|E te abraçava ""Do You Wanna Dance""?|Lembrar você|Um sonho a mais não faz mal|Eu perguntava ""Do You Wanna Dance""?|E te abraçava ""Do You Wanna Dance""?|Lembrar você|Um sonho a mais não faz mal|Foi numa festa, gelo e cuba-libre|E, na vitrola, ""Whisky a Go-Go""|À meia luz, o som do Johnny Rivers|Aquele tempo que você sonhou|Senti na pele a tua energia|Quando peguei de leve a tua mão|A noite inteira passa num segundo|O tempo voa mais do que a canção|Quase no fim da festa|Num beijo, então, você se rendeu|Na minha fantasia|O mundo era você e eu|Eu perguntava ""Do You Wanna Dance""?|E te abraçava ""Do You Wanna Dance""?|Lembrar você|Um sonho a mais não faz mal|Eu perguntava ""Do You Wanna Dance""?|E te abraçava ""Do You Wanna Dance""?|Lembrar você|Um sonho a mais não faz mal|Hey, hey (Hey, hey)|Hey, hey, hey (Hey, hey, hey)|Hey (Hey)|Ho (Ho)|Hey (Hey)|Ho (Ho)|Hey (Hey)|Ho (Ho)|Eu perguntava ""Do You Wanna Dance""?|E te abraçava ""Do You Wanna Dance""?|Lembrar você|Um sonho a mais não faz mal|Eu perguntava ""Do You Wanna Dance""?|E te abraçava ""Do You Wanna Dance""?|Lembrar você|Um sonho a mais não faz mal|Lembrar você|Um sonho a mais não faz mal|Lembrar você|Um sonho a mais não faz mal",https://www.vagalume.com.br/roupa-nova/whisky-a-go-go.html,3ade68b6gab76fda3
58,58,Amiga da Minha Mulher,"Ela é amiga da minha mulher|Pois é, pois é|Mas vive dando em cima de mim|Enfim, enfim|Ainda por cima, é uma tremenda gata|Pra piorar a minha situação|Se fosse mulher feia, tava tudo certo|Mulher bonita mexe com meu coração|Se fosse mulher feia, tava tudo certo|Mulher bonita mexe com meu coração|Não pego, eu pego|Não pego, eu pego|Não pego, não|(Não pego, eu pego)|(Não pego, eu pego)|(Não pego, não)|Minha mulher me perguntou até: ""Qual é, qual é?""|Eu respondi que não tô nem aí, menti, menti|De vez em quando, eu fico admirando:|""É muita areia pro meu caminhão""|Se fosse mulher feia, tava tudo certo|Mulher bonita mexe com meu coração|Se fosse mulher feia, tava tudo certo|Mulher bonita mexe com meu coração|Não pego, eu pego|Não pego, eu pego|Não pego, não|(Não pego, eu pego)|(Não pego, eu pego)|(Não pego, não)|O meu cunhado já me avisou|Que, se eu der mole, ele vai me entregar|A minha sogra me orientou:|""Isso não tá certo, é melhor parar""|Falei, ela não quis ouvir|Pedi, ela não respeitou|Eu juro, a carne é fraca|Mas nunca rolou|(Falei, ela não quis ouvir) Não quis ouvir|(Pedi, ela não respeitou)|(Eu juro, a carne é fraca)|(Mas nunca rolou)|Ela é amiga da minha mulher|Pois é, pois é|Mas vive dando em cima de mim|Enfim, enfim|Ainda por cima, é uma tremenda gata|Pra piorar a minha situação|Se fosse mulher feia, tava tudo certo|Mulher bonita mexe com meu coração|Se fosse mulher feia, tava tudo certo|Mulher bonita mexe com meu coração|Não pego, eu pego|Não pego, eu pego|Não pego, não, não, não|(Não pego, eu pego)|(Não pego, eu pego)|(Não pego, não)|Minha mulher me perguntou até: ""Qual é, qual é?""|Eu respondi que não tô nem aí, menti, menti|De vez em quando, eu fico admirando:|""É muita areia pro meu caminhão""|Se fosse mulher feia, tava tudo certo|Mulher bonita mexe com meu coração|Se fosse mulher feia, tava tudo certo|Mulher bonita mexe com meu coração|Não pego, eu pego|Não pego, eu pego|Não pego, não, não, não|(Não pego, eu pego)|(Não pego, eu pego)|(Não pego, não)|O meu cunhado já me avisou|Que, se eu der mole, ele vai me entregar|A minha sogra me orientou:|""Isso não tá certo, é melhor parar""|Falei, ela não quis ouvir|Pedi, ela não respeitou|Eu juro, a carne é fraca|Mas nunca rolou|(Falei, ela não quis ouvir) Não quis ouvir|(Pedi, ela não respeitou)|(Eu juro, a carne é fraca)|(Mas nunca rolou) Não, não, não|Não pego, eu pego|Não pego, eu pego|Não pego, não, não, não|(Não pego, eu pego)|(Não pego, eu pego)|(Não pego, não) Não, não|Não pego, eu pego|Não pego, eu pego|Não pego, não, não, não|(Não pego, eu pego)|(Não pego, eu pego)|(Não pego, não) Não, não, não, não|Não pego, eu pego|Não pego, eu pego|Não pego, não, não, não|(Não pego, eu pego)|(Não pego, eu pego)|(Não pego, não) Não, não, não, não|Não pego, eu pego|Não pego, eu pego|Não pego, não, não, não|(Não pego, eu pego)|(Não pego, eu pego)|(Não pego, não)",https://www.vagalume.com.br/seu-jorge/amiga-da-minha-mulher.html,3ade68b8g8f40efa3
59,59,Burguesinha,"Vai no cabeleireiro|No esteticista|Malha o dia inteiro|Vida de artista|Saca dinheiro|Vai de motorista|Com seu carro esporte|Vai zoar na pista|Final de semana|Na casa de praia|Só gastando grana|Na maior gandaia|Vai pra balada|Dança bate estaca|Com a sua tribo|Até de madrugada|Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha|Só no filé|Burguesinha, burguesinha, burguesinha, burguesinha,  burguesinha|Tem o que quer|Burguesinha, burguesinha, burguesinha, burguesinha,  burguesinha|No croissant|Burguesinha, burguesinha, burguesinha, burguesinha,  burguesinha|Suquinho de maçã|Burguesinha, burguesinha, burguesinha, burguesinha",https://www.vagalume.com.br/seu-jorge/burguesinha.html,3ade68b8g59e62fa3
60,60,Mina do Condomínio,"Tô namorando aquela mina|Mas não sei se ela me namora|Mina maneira do condomínio|Lá do bairro onde eu moro(BIS)|Seu cabelo me alucina|Sua boca me devora|Sua voz me ilumina|Seu olhar me apavora|Me perdi no seu sorriso|Nem preciso me encontrar|Não me mostre o paraíso|Que se eu for, não vou voltar|Pois eu vou|Eu digo ""oi"" ela nem nada|Passa na minha calçada|Dou bom dia ela nem liga|Se ela chega eu paro tudo|Se ela passa eu fico todo|Se vem vindo eu faço figa|eu mando um beijo ela não pega|pisco olho ela se nega|Faço pose ela não vê|Jogo charme ela ignora|Chego junto ela sai fora|Eu escrevo ela não lê|Minha mina|Minha amiga|Minha namorada|Minha gata|Minha sina|Do meu condomínio|Minha musa|Minha vida|Minha Monalisa|Minha Vênus|Minha deusa|Quero seu fascínio(BIS)",https://www.vagalume.com.br/seu-jorge/mina-do-condominio.html,3ade68b8g89e62fa3
61,61,That's My Way,"Pelo chão pelo amor pelo sangue pela cor|Fidelidade lealdade em nome do senhor|A minha amada a minha família|E ao nove de julho|Que me mostrou a importância de eu tá no bagulho|A gente atira no escuro|Não escuta ninguém|Não adianta o sermão e a tempestade que vem|Não sei se tem alguma coisa a ver com o destino|Mas o problema são bó desde pequeninho|O rap é hino pra mim|Já estava escrito neguin|Um baianinho assim|Que anda perto do fim|Sim|A nossa escola sempre é cara|O tempo é rei|Disso eu sei|O relógio não para|Cara ferida sara mais na alma não tem cura|Na sua arrogância ou na sua humildade pura|Se segura o que te ofereço é muito bom|É força e poder dom através do som|Eu digo, cada degrau a gente aprende a sofrer|Viver, morrer, sorrir e a chorar|Chorar pelo passado|Pagar pelos pecados|Contando cada sombra no seu sonho atormentado|Acorrentado sei lá|Drogado se pá|Enfraquecido injustiçado se afogando no mar|Eu to lá|Lado a lado com fé no coração|Nem que pra isso eu amanheça dormindo no chão (mermão)|That's my way and I go|Esse é meu caminho nele eu vou|Eu gosto de pensar que a luz do sol|Vai iluminar o meu amanhecer|Mas se na manhã o sol não surgir|Por traz das nuvens cinza tudo vai mudar|A chuva abraçará e o tempo vai abrir|A luz de um novo dia sempre vai estar|Pra clarear você|Pra iluminar você|Pra proteger|Pra inspirar|E alimentar você|Pra clarear você|Pra iluminar você|Pra proteger|Pra inspirar|E alimentar você|Revolução se aproxima se prepare|Pegue suas armas marche apache é nunca pare|Encare a guerra de frente mesmo sendo ruim|Somos soldados e sobreviventes sempre até o fim|Olhe pra mim e veja o quanto eu andei|Envelheci es me aqui nunca abandonei|Não quero seu um rei|Não quero ser um zé|Só quero minha moeda|E minha de fé|Axé comigo|Na fé bandido|O gueto sempre tem na frente o inimigo|A policia é racista mais do que ninguém|A favela entre o céu inferno jerusalém|Lamenta, aguenta enfrenta a batalha|Violenta é a vida no fio da navalha|A falha mundial espiritual um fuzil|É um texto dantesco de shakespeare tio|Você já viu sangue pobreza demais|Qual o valor verdadeiro pra se encontrar a paz?|Será que é fugir?|Será que é se esconder?|Ou será que é lutar, trabalhar e depois morrer?|Pode crê|Veja você|Vários de elite|Na disposição|Situação e no apetite acredite|Que você pode chegar|No fim do arco íris|E um pote de ouro encontrar|That's my way and I go|Esse é meu caminho nele eu vou|Eu gosto de pensar que a luz do sol|Vai iluminar o meu amanhecer|Mas se na manhã o sol não surgir|Por traz das nuvens cinza tudo vai mudar|A chuva abraçará e o tempo vai abrir|A luz de um novo dia sempre vai estar|Pra clarear você|Pra iluminar você|Pra proteger|Pra inspirar|E alimentar você|Pra clarear você|Pra iluminar você|Pra proteger|Pra inspirar|E alimentar você|Pra clarear você|Pra iluminar você|Pra proteger|Pra inspirar|E alimentar você|Pra clarear você|Pra iluminar você|Pra proteger|Pra inspirar|E alimentar você",https://www.vagalume.com.br/seu-jorge/thats-my-way.html,3ade68b8gc3d900b3
62,62,Dois Rios,"O céu está no chão|O céu não cai do alto|É o claro, é a escuridão|O céu que toca o chão|E o céu que vai no alto|Dois lados deram as mãos|Como eu fiz também|Só pra poder conhecer|O que a voz da vida vem dizer|Que os braços sentem|E os olhos veem|Que os lábios sejam|Dois rios inteiros|Sem direção|O sol é o pé e a mão|O sol é a mãe e o pai|Dissolve a escuridão|O sol se põe se vai|E após se pôr|O sol renasce no Japão|Eu vi também|Só pra poder entender|Na voz da vida ouvi dizer|Que os braços sentem|E os olhos veem|E os lábios beijam|Dois rios inteiros|Sem direção|E o meu lugar é esse|Ao lado seu, no corpo inteiro|Dou o meu lugar pois o seu lugar|É o meu amor primeiro|O dia e a noite as quatro estações|O céu está no chão|O céu não cai do alto|É o claro, é a escuridão|O céu que toca o chão|E o céu que vai no alto|Dois lados deram as mãos|Como eu fiz também|Só pra poder conhecer|O que a voz da vida vem dizer|Que os braços sentem|E os olhos veem|Que os lábios sejam|Dois rios inteiros|Sem direção|E o meu lugar é esse|Ao lado seu, no corpo inteiro|Dou o meu lugar pois o seu lugar|É o meu amor primeiro|O dia e a noite as quatro estações|Que os braços sentem|E os olhos veem|Que os lábios sejam|Dois rios inteiros|Sem direção",https://www.vagalume.com.br/skank/dois-rios.html,3ade68b6ge0b8fda3
63,63,Sutilmente,E quando eu estiver triste|Simplesmente me abrace|E quando eu estiver louco|Subitamente se afaste|E quando eu estiver fogo|Suavemente se encaixe|Ah ahn|E quando eu estiver triste|Simplesmente me abrace|E quando eu estiver louco|Subitamente se afaste|E quando eu estiver bobo|Sutilmente disfarce...é|Mas quando eu estiver morto|Suplico que não me mate (não)|Dentro de ti|Dentro de ti|Mesmo que o mundo acabe enfim|Dentro de tudo que cabe em ti|Mesmo que o mundo acabe enfim|Dentro de tudo que cabe em ti|E quando eu estiver triste|Simplesmente me abrace|E quando eu estiver louco|Subitamente se afaste|E quando eu estiver bobo|Sutilmente disfarce...é|Mas quando eu estiver morto|Suplico que não me mate (não)|Dentro de ti|Dentro de ti|Mesmo que o mundo acabe enfim|Dentro de tudo que cabe em ti|Mesmo que o mundo acabe enfim|Dentro de tudo que cabe em ti|Ah ahn|Mesmo que o mundo acabe enfim|Dentro de tudo que cabe em ti|Mesmo que o mundo acabe enfim|Dentro de tudo que cabe em ti,https://www.vagalume.com.br/skank/sutilmente.html,3ade68b8g02d28fa3
64,64,Vamos Fugir,"Vamos fugir|Deste lugar, baby|Vamos fugir|Tô cansado de esperar|Que você me carregue.|Vamos fugir|Pro outro lugar, baby|Vamos fugir|Pra onde quer que você vá|Que você me carregue|[Refrão]|Pois diga que irá|Irá já, Irajá|Pra onde eu só veja você,|Você veja-me só|Marajó, Marajó|Qualquer outro lugar comum, outro lugar qualquer|Guaporé, Guaporé.|Qualquer outro lugar ao sol, outro lugar ao sul.|Céu azul, céu azul.|Onde haja só meu corpo nu|Junto ao seu corpo nu|Vamos fugir|Pra outro lugar, baby.|Vamos fugir|Pra onde haja um tobogã,|Onde a gente escorregue|Vamos fugir|Deste lugar, baby.|Vamos fugir|Tô cansado de esperar|Que você me carregue.|Pois diga que irá|Irajá, Irajá|Pra onde eu só veja você,|Você veja-me só|Marajó, Marajó|Qualquer outro lugar comum, outro lugar qualquer|Guaporé, Guaporé.|Qualquer outro lugar ao sol, outro lugar ao sul.|Céu azul, céu azul.|Onde haja só meu corpo nu|Junto ao seu corpo nu|Vamos fugir|Pra outro lugar, baby.|Vamos fugir|Pra onde haja um tobogã,|Onde a gente escorregue|Todo dia de manhã|Flores que a gente regue|Uma banda de maçã|Outra banda de Reggae|Tô cansado de esperar|Que você me carregue.|Todo dia de manhã|Flores que a gente Regue|Uma banda de maçã|Outra banda de Reggae",https://www.vagalume.com.br/skank/vamos-fugir.html,3ade68b7g3be34ea3
65,65,Vou Deixar,"Vou deixar|A vida me levar|Pra onde ela quiser|Estou no meu lugar|Você já sabe onde é é é|Não conte o tempo por nós dois|Pois, a qualquer hora posso estar de volta|Depois que a noite terminar|Vou deixar|A vida me levar|Pra onde ela quiser|Seguir a direção|De uma estrela qualquer|Não quero hora pra voltar, não|Conheço bem a solidão, me solta|E deixa a sorte me buscar|Eu já estou na sua estrada|Sozinho não enxergo nada|Mas vou ficar aqui|Até que o dia amanheça a|Vou me esquecer de mim|E você, se puder, não me esqueça!|Vou deixar|O coração bater|Na madrugada sem fim|Deixar o sol te ver|Ajoelhada por mim, sim|Não tenho hora pra voltar, não|Eu agradeço tanto a sua escolta|Mas deixa a noite terminar|Eu já estou na sua estrada|Sozinho não enxergo nada|Mas vou ficar aqui|Até que o dia amanheça a|Vou me esquecer de mim|E você, se puder, não me esqueça!|Não, não, não quero hora pra voltar, não|Conheço bem a solidão, me solta|E deixa a sorte me buscar|Não, não, não tenho hora pra voltar, não|Eu agradeço tanto a sua escolta|Mas deixa a noite terminar!",https://www.vagalume.com.br/skank/vou-deixar.html,3ade68b7g7c111ea3
66,66,Azul Da Cor Do Mar,Ah! Se o mundo inteiro me pudesse ouvir|Tenho muito pra contar|Dizer que aprendi||E na vida a gente tem que entender|Que um nasce pra sofrer|Enquanto o outro ri|Mas quem sofre sempre tem que procurar|Pelo menos vir a achar|Razão para viver|Ver na vida  algum motivo pra sonhar|Ter um sonho todo azul|Azul da cor do mar,https://www.vagalume.com.br/tim-maia/azul-da-cor-do-mar.html,3ade68b6g8cb2fda3
67,67,Gostava Tanto de Você,"Não sei porque você se foi|Quantas saudades eu senti|E de tristezas vou viver|E aquele adeus não pude dar...|Você marcou em minha vida|Viveu, morreu|Na minha história|Chego a ter medo do futuro|E da solidão|Que em minha porta bate...|E eu!|Gostava tanto de você|Gostava tanto de você...|Eu corro, fujo desta sombra|Em sonho vejo este passado|E na parede do meu quarto|Ainda está o seu retrato|Não quero ver pra não lembrar|Pensei até em me mudar|Lugar qualquer que não exista|O pensamento em você...|E eu!|Gostava tanto de você|Gostava tanto de você...|Não sei porque você se foi|Quantas saudades eu senti|E de tristezas vou viver|E aquele adeus não pude dar...|Você marcou em minha vida|Viveu, morreu|Na minha história|Chego a ter medo do futuro|E da solidão|Que em minha porta bate...|E eu!|Gostava tanto de você|Gostava tanto de você...|Eu corro, fujo desta sombra|Em sonho vejo este passado|E na parede do meu quarto|Ainda está o seu retrato|Não quero ver pra não lembrar|Pensei até em me mudar|Lugar qualquer que não exista|O pensamento em você...|E eu!|Gostava tanto de você|Gostava tanto de você...",https://www.vagalume.com.br/tim-maia/gostava-tanto-de-voce.html,3ade68b6g0db2fda3
